code,name,first_date,last_date
353190,엔에이치스팩16호,2020-06-17,2021-07-26
353190,휴럼,2021-07-27,2026-02-20
353200,대덕전자,2020-05-21,2026-02-20
353490,미래에셋대우스팩 5호,2020-08-28,2023-05-16
353590,오토앤,2022-01-20,2026-02-20
353810,이지바이오,2020-06-05,2026-02-20
354200,엔젠바이오,2020-12-10,2026-02-20
354230,폭스소프트,2020-06-25,2021-08-31
354320,알멕,2023-06-30,2026-02-20
354390,바스칸바이오제약,2022-07-20,2026-02-20
355150,교보10호스팩,2020-09-18,2023-03-31
355150,코스텍시스,2023-04-03,2026-02-20
355390,크라우드웍스,2023-08-31,2026-02-20
355690,에이텀,2023-12-01,2026-02-20
356680,엑스게이트,2023-03-16,2026-02-20
356860,티엘비,2020-12-14,2026-02-20
356890,싸이버원,2021-03-11,2026-02-20
357120,코람코라이프인프라리츠,2023-09-20,2026-02-20
357120,코람코에너지리츠,2020-08-31,2023-09-19
357230,에이치피오,2021-05-14,2026-02-20
357250,미래에셋맵스리츠,2020-08-05,2026-02-20
357430,마스턴프리미어리츠,2022-05-31,2026-02-20
357550,석경에이티,2020-12-23,2026-02-20
357580,아모센스,2021-06-25,2026-02-20
357780,솔브레인,2020-08-06,2026-02-20
357880,SKAI,2025-03-04,2026-02-20
357880,비트나인,2021-11-10,2025-01-17
357880,스카이월드와이드,2025-01-20,2025-02-28
358570,지아이이노베이션,2023-03-30,2026-02-20
359090,씨엔알리서치,2021-12-17,2026-02-20
359090,엔에이치스팩17호,2020-09-23,2021-12-16
360070,탑머티리얼,2022-10-18,2026-02-20
360350,코셈,2024-02-23,2026-02-20
361390,제노코,2021-03-24,2026-02-20
361570,알비더블유,2021-11-22,2026-02-20
361610,SK아이이테크놀로지,2021-05-11,2026-02-20
361670,삼영에스앤씨,2021-05-21,2026-02-20
362320,청담글로벌,2022-06-03,2026-02-20
362990,드림인사이트,2024-01-25,2026-02-20
363250,진시스템,2021-05-26,2026-02-20
363260,모비데이즈,2022-06-08,2026-02-20
363260,하나금융17호스팩,2021-02-10,2022-06-07
363280,티와이홀딩스,2020-09-22,2026-02-20
364950,에이아이코리아,2025-04-29,2026-02-20
365270,큐라클,2021-07-22,2026-02-20
365330,에스와이스틸텍,2023-11-13,2026-02-20
365340,성일하이텍,2022-07-28,2026-02-20
365550,ESR켄달스퀘어리츠,2020-12-23,2026-02-20
365590,엔에이치스팩18호,2020-12-21,2022-05-11
365590,하이딥,2022-05-12,2026-02-20
365900,브이씨,2022-02-24,2026-02-20
366030,공구우먼,2022-03-23,2026-02-20
366330,신한제7호스팩,2021-02-04,2023-09-15
367000,플래티어,2021-08-12,2026-02-20
367340,DB금융스팩8호,2020-12-09,2023-07-14
367360,DB금융스팩9호,2021-03-16,2023-11-23
367460,유안타제7호스팩,2020-12-28,2022-12-07
367480,유안타제8호스팩,2021-04-05,2023-09-07
368030,창대정밀,2024-12-23,2026-02-20
368600,아이씨에이치,2022-07-29,2026-02-20
368770,파이버프로,2022-03-25,2026-02-20
368770,한국9호스팩,2021-01-21,2022-03-24
368970,오에스피,2022-10-14,2026-02-20
369370,대신밸런스제9호스팩,2020-12-23,2021-12-22
369370,블리츠웨이,2021-12-23,2024-04-29
369370,블리츠웨이스튜디오,2024-04-30,2025-04-25
369370,블리츠웨이엔터테인먼트,2025-04-28,2026-02-20
370090,퓨런티어,2022-02-23,2026-02-20
371950,풍원정밀,2022-02-28,2026-02-20
372170,윤성에프앤씨,2022-11-14,2026-02-20
372290,하나머스트7호스팩,2021-03-05,2024-02-16
372320,큐로셀,2023-11-09,2026-02-20
372800,아이티아이즈,2021-11-11,2026-02-20
372910,한컴라이프케어,2021-08-17,2026-02-20
373110,엑셀세라퓨틱스,2024-07-15,2026-02-20
373160,데이원컴퍼니,2025-01-24,2026-02-20
373170,엠아이큐브솔루션,2023-08-04,2026-02-20
373200,IBKS제15호스팩,2021-02-26,2022-01-19
373200,엑스플러스,2024-04-24,2026-02-20
373200,하인크코리아,2022-01-20,2024-04-23
373220,LG에너지솔루션,2022-01-27,2026-02-20
373340,유진스팩6호,2021-04-08,2023-12-12
375500,DL이앤씨,2021-01-25,2026-02-20
376180,피코그램,2021-11-03,2026-02-20
376190,LB루셈,2023-04-11,2025-02-20
376190,엘비루셈,2021-06-11,2023-04-10
376270,HEM파마,2025-12-17,2026-02-20
376270,에이치이엠파마,2024-11-05,2025-12-16
376290,씨유테크,2021-10-08,2026-02-20
376300,디어유,2021-11-10,2026-02-20
376900,로킷헬스케어,2025-05-12,2026-02-20
376930,노을,2022-03-03,2026-02-20
376980,원티드랩,2021-08-11,2026-02-20
377030,맥스트,2021-07-27,2025-02-27
377030,비트맥스,2025-02-28,2026-02-20
377190,디앤디플랫폼리츠,2021-08-27,2026-02-20
377220,프롬바이오,2021-09-28,2026-02-20
377300,카카오페이,2021-11-03,2026-02-20
377330,이지트로닉스,2022-02-04,2026-02-20
377400,하이제6호스팩,2021-05-10,2024-01-24
377450,리파인,2021-10-29,2026-02-20
377460,위니아에이드,2022-06-23,2026-02-20
377480,마음AI,2023-04-14,2026-02-20
377480,마인즈랩,2021-11-23,2023-04-13
377630,삼성스팩4호,2021-05-21,2023-12-26
377740,바이오노트,2022-12-22,2026-02-20
378340,필에너지,2023-07-14,2026-02-20
378800,샤페론,2022-10-19,2026-02-20
378850,화승알앤에이,2021-03-15,2026-02-20
379390,이성씨엔아이,2021-06-04,2026-02-20
380320,삼성머스트스팩5호,2021-06-17,2024-01-22
380440,엔에이치스팩19호,2021-05-21,2023-12-28
380540,옵티코어,2022-12-29,2026-02-20
380550,뉴로핏,2025-07-25,2026-02-20
381620,제닉스,2024-09-30,2025-08-04
381620,제닉스로보틱스,2025-08-05,2026-02-20
381970,케이카,2021-10-13,2026-02-20
382150,온코크로스,2024-12-18,2026-02-20
382480,지아이텍,2021-10-21,2026-02-20
382800,지앤비에스 에코,2023-04-12,2026-02-20
382800,지앤비에스엔지니어링,2021-10-29,2023-04-11
382840,원준,2021-10-07,2026-02-20
382900,범한퓨얼셀,2022-06-17,2026-02-20
383220,F&F,2021-05-21,2026-02-20
383310,에코프로에이치엔,2021-05-28,2026-02-20
383800,LX홀딩스,2021-05-27,2026-02-20
383930,디티앤씨알오,2022-11-11,2026-02-20
384470,코어라인소프트,2023-09-18,2026-02-20
386580,한화플러스제2호스팩,2021-08-05,2024-06-14
387310,대신밸런스제10호스팩,2021-09-17,2023-03-15
387570,파인메딕스,2024-12-26,2026-02-20
388050,지투파워,2022-04-01,2026-02-20
388210,씨엠티엑스,2025-11-20,2026-02-20
388220,하나금융19호스팩,2021-10-07,2023-05-22
388610,지에프씨생명과학,2022-12-23,2026-02-20
388720,유일로보틱스,2022-03-18,2026-02-20
388790,IBKS제16호스팩,2021-09-03,2023-02-13
388790,라이콤,2023-02-14,2026-02-20
388800,유진스팩7호,2021-09-13,2024-07-01
388870,파로스아이바이오,2023-07-27,2026-02-20
389020,자람테크놀로지,2023-03-07,2026-02-20
389030,지니너스,2021-11-08,2026-02-20
389140,포바이포,2022-04-28,2026-02-20
389260,대명에너지,2022-05-16,2026-02-20
389470,인벤티지랩,2022-11-22,2026-02-20
389500,에스비비테크,2022-10-17,2026-02-20
389650,넥스트바이오메디컬,2024-08-20,2026-02-20
389680,유디엠텍,2024-11-20,2026-02-20
390110,애니메디솔루션,2022-12-21,2026-02-20
391060,엔에이치스팩20호,2021-10-05,2024-05-13
391710,엔에이치스팩21호,2021-10-15,2022-07-28
391710,코닉오토메이션,2022-07-29,2026-02-20
393210,토마토시스템,2021-10-14,2026-02-20
393360,신한제8호스팩,2021-09-27,2024-04-29
393890,더블유씨피,2022-09-30,2026-02-20
393970,대진첨단소재,2025-03-06,2026-02-20
394280,오픈엣지테크놀로지,2022-09-26,2026-02-20
394800,쓰리빌리언,2024-11-14,2026-02-20
395400,SK리츠,2021-09-14,2026-02-20
396270,넥스트칩,2022-07-01,2026-02-20
396300,세아메카닉스,2022-03-24,2026-02-20
396470,워트,2023-10-26,2026-02-20
396690,미래에셋글로벌리츠,2021-12-03,2026-02-20
396770,엔에이치스팩22호,2021-12-24,2023-04-27
397030,에이프릴바이오,2022-07-28,2026-02-20
397500,대신밸런스제11호스팩,2021-12-02,2023-03-08
397810,애드포러스,2025-08-22,2026-02-20
397880,교보11호스팩,2021-12-20,2024-03-22
398120,에스지헬스케어,2024-12-19,2026-02-20
399720,가온칩스,2022-05-20,2026-02-20
400560,하나금융20호스팩,2021-12-27,2023-09-18
400760,NH올원리츠,2021-11-18,2026-02-20
400840,하이제7호스팩,2021-12-20,2024-07-25
402030,코난테크놀로지,2022-07-07,2026-02-20
402340,SK스퀘어,2021-11-29,2026-02-20
402420,켈스,2021-11-30,2026-02-20
402490,그린리소스,2023-11-24,2026-02-20
403360,라피치,2022-04-11,2026-02-20
403360,예스피치,2021-12-14,2022-04-08
403490,우듬지팜,2023-09-19,2026-02-20
403550,쏘카,2022-08-22,2026-02-20
403810,아이엘로보틱스,2026-01-23,2026-02-20
403810,아이엘커누스,2025-11-18,2026-01-22
403850,더핑크퐁컴퍼니,2025-11-18,2026-02-20
403870,HPSP,2022-07-15,2026-02-20
404950,DB금융스팩10호,2022-01-20,2024-01-03
404990,신한서부티엔디리츠,2021-12-10,2026-02-20
405000,플라즈맵,2022-10-21,2026-02-20
405100,큐알티,2022-11-02,2026-02-20
405350,IBKS제17호스팩,2022-02-18,2023-11-02
405640,신한제9호스팩,2022-04-27,2024-06-10
405920,나라셀라,2023-06-02,2026-02-20
406760,하나금융21호스팩,2022-02-25,2024-12-24
406820,뷰티스킨,2023-07-24,2026-02-20
407400,꿈비,2023-02-09,2026-02-20
408900,스튜디오미르,2023-02-07,2026-02-20
408920,메쎄이상,2023-03-03,2026-02-20
408920,에스케이증권7호스팩,2022-03-07,2023-03-02
409570,한국제10호스팩,2022-02-21,2023-08-30
411080,샌즈랩,2023-02-15,2026-02-20
412350,레이저쎌,2022-06-24,2026-02-20
412540,제일엠앤에스,2024-04-30,2026-02-20
412930,미래에셋비전스팩1호,2022-04-21,2025-01-20
413300,티엘엔지니어링,2022-09-27,2026-02-20
413390,엠오티,2024-11-18,2026-02-20
413600,키움제6호스팩,2022-04-07,2025-02-27
413630,씨피시스템,2024-06-27,2026-02-20
413630,유진스팩8호,2022-03-31,2024-06-26
413640,비아이매트릭스,2023-11-09,2026-02-20
415380,스튜디오삼익,2024-02-06,2026-02-20
415580,상상인제3호스팩,2022-04-29,2024-12-03
415640,KB발해인프라,2024-11-29,2026-02-20
416180,신성에스티,2023-10-19,2026-02-20
417010,나노팀,2023-03-03,2026-02-20
417180,핑거스토리,2022-12-08,2026-02-20
417200,LS머트리얼즈,2023-12-12,2026-02-20
417310,코람코더원리츠,2022-03-28,2026-02-20
417500,제이아이테크,2022-11-04,2026-02-20
417790,트루엔,2023-05-17,2026-02-20
417840,저스템,2022-10-28,2026-02-20
417860,오브젠,2023-01-30,2026-02-20
417970,모델솔루션,2022-10-07,2026-02-20
418170,하나금융22호스팩,2022-05-26,2024-12-18
418210,신한제10호스팩,2022-07-29,2025-04-03
418250,시큐레터,2023-08-24,2026-02-20
418420,라온텍,2023-03-09,2026-02-20
418470,KT밀리의서재,2025-05-12,2026-02-20
418470,밀리의서재,2023-09-27,2025-05-09
418550,제이오,2023-02-16,2026-02-20
418620,E8,2025-05-22,2026-02-20
418620,이에이트,2024-02-23,2025-05-21
419050,삼기에너지솔루션즈,2025-04-18,2026-02-20
419050,삼기이브이,2023-02-03,2025-04-17
419080,엔젯,2022-11-18,2026-02-20
419120,산돌,2022-10-27,2026-02-20
419270,신영스팩7호,2022-04-28,2024-04-24
419530,SAMG엔터,2022-12-06,2026-02-20
419540,비스토스,2022-10-18,2026-02-20
419700,이브이파킹서비스,2023-07-05,2024-12-11
420570,제이투케이바이오,2024-03-25,2026-02-20
420770,기가비스,2023-05-24,2026-02-20
421800,교보12호스팩,2022-06-24,2024-11-18
422040,엔에이치스팩23호,2022-06-28,2025-02-07
424140,케이비제21호스팩,2022-06-23,2025-02-03
424760,IBKS제18호스팩,2022-07-22,2023-04-27
424760,벨로크,2023-04-28,2026-02-20
424870,이뮨온시아,2025-05-19,2026-02-20
424960,스마트레이더시스템,2023-08-22,2026-02-20
424980,마이크로투나노,2023-04-26,2026-02-20
425040,티이엠씨,2023-01-19,2026-02-20
425290,삼성스팩6호,2022-06-30,2025-02-10
425420,티에프이,2022-11-17,2026-02-20
426550,IBKS제19호스팩,2022-08-26,2024-02-14
426670,대신밸런스제12호스팩,2022-07-14,2023-04-19
427950,하나금융23호스팩,2022-09-15,2024-01-31
429270,시지트로닉스,2023-08-03,2026-02-20
430220,신영스팩8호,2022-08-26,2025-08-21
430230,하나금융24호스팩,2022-09-29,2024-09-02
430460,한화플러스제3호스팩,2022-09-29,2024-12-12
430690,한싹,2023-10-04,2026-02-20
430700,유안타제9호스팩,2022-08-04,2025-03-14
431190,케이쓰리아이,2024-08-20,2026-02-20
432320,KB스타리츠,2022-10-06,2026-02-20
432430,와이랩,2023-07-20,2026-02-20
432470,케이엔에스,2023-12-06,2026-02-20
432720,퀄리타스반도체,2023-10-27,2026-02-20
432980,엠에프씨,2024-12-26,2026-02-20
433530,키움제7호스팩,2022-09-07,2025-03-06
434190,탈로스,2022-10-24,2026-02-20
434480,모니터랩,2023-05-19,2026-02-20
435380,유안타제10호스팩,2022-10-06,2025-05-13
435570,에르코스,2025-02-28,2026-02-20
435620,하나금융25호스팩,2022-10-20,2025-05-23
435870,에스케이증권제8호스팩,2022-10-06,2025-05-15
436530,케이비제22호스팩,2022-09-22,2024-05-02
436610,한국제11호스팩,2022-10-20,2024-09-26
437730,삼현,2024-03-21,2026-02-20
437780,엔에이치스팩24호,2022-10-20,2025-05-23
438220,대신밸런스제13호스팩,2022-11-28,2024-11-19
438580,엔에이치스팩25호,2022-11-03,2025-06-10
438700,버넥트,2023-07-26,2026-02-20
439090,마녀공장,2023-06-08,2026-02-20
439250,삼성스팩7호,2022-10-26,2025-05-30
439260,대한조선,2025-08-01,2026-02-20
439410,엔에이치스팩26호,2022-12-01,2025-07-07
439580,블루엠텍,2023-12-13,2026-02-20
439730,IBKS제20호스팩,2022-10-28,2025-05-30
440110,파두,2023-08-07,2026-02-20
440200,케이비제23호스팩,2022-11-03,2023-11-02
440290,HB인베스트먼트,2024-01-25,2026-02-20
440320,오픈놀,2023-06-30,2026-02-20
440790,교보13호스팩,2022-11-02,2025-07-10
440820,엔에이치스팩27호,2022-12-16,2025-07-18
441270,파인엠텍,2022-10-07,2026-02-20
442130,유진스팩9호,2022-12-01,2025-07-08
442310,대신밸런스제14호스팩,2022-12-05,2025-07-10
442770,IBKS제21호스팩,2022-12-16,2025-11-14
442900,미래에셋드림스팩1호,2023-03-15,2025-10-22
443060,HD현대마린솔루션,2024-05-08,2026-02-20
443250,레뷰코퍼레이션,2023-10-06,2026-02-20
443670,에스피소프트,2024-02-15,2026-02-20
444530,심플랫폼,2025-03-21,2026-02-20
444920,유안타제11호스팩,2023-09-01,2026-02-20
445090,에이직랜드,2023-11-13,2026-02-20
445180,퓨릿,2023-10-18,2026-02-20
445360,비엔케이제1호스팩,2022-12-22,2025-07-25
445680,큐리옥스바이오시스템즈,2023-08-10,2026-02-20
445970,신영스팩9호,2022-12-27,2025-07-31
446070,유니드비티플러스,2022-11-28,2026-02-20
446150,유안타제12호스팩,2023-03-17,2026-01-27
446190,미래에셋비전스팩2호,2023-02-24,2025-09-08
446440,에피바이오텍,2023-07-31,2026-02-20
446540,메가터치,2023-11-09,2026-02-20
446600,카이바이오텍,2022-12-23,2025-02-24
446750,하나26호스팩,2023-03-07,2025-10-15
446840,지슨,2025-08-14,2026-02-20
446840,키움제8호스팩,2023-05-17,2025-08-13
447690,아이오바이오,2022-12-28,2026-02-20
448280,에코아이,2023-11-21,2026-02-20
448370,하나27호스팩,2023-04-06,2025-11-12
448710,코츠테크놀로지,2023-08-10,2026-02-20
448730,삼성FN리츠,2023-04-10,2026-02-20
448740,삼성스팩8호,2023-03-02,2025-10-13
448760,IBKS제22호스팩,2023-04-06,2025-12-26
448780,마이크로엔엑스,2022-12-21,2026-02-20
448830,미래에셋비전스팩3호,2023-04-07,2026-01-13
448900,한국피아이엠,2023-08-30,2026-02-20
449020,유안타제13호스팩,2023-02-28,2025-10-02
450050,하이제8호스팩,2023-06-22,2026-01-28
450080,에코프로머티,2023-11-17,2026-02-20
450140,코오롱모빌리티그룹,2023-01-31,2026-01-06
450330,하스,2024-07-03,2026-02-20
450410,엔에이치스팩28호,2023-03-09,2023-12-20
450520,인스웨이브,2025-04-24,2026-02-20
450520,인스웨이브시스템즈,2023-09-25,2025-04-23
450940,유안타제14호스팩,2023-07-27,2026-02-20
450950,아스테라시스,2025-01-24,2026-02-20
451220,아이엠티,2023-10-10,2026-02-20
451250,삐아,2024-04-25,2026-02-20
451700,엔에이치스팩29호,2023-06-23,2026-02-20
451760,컨텍,2023-11-09,2026-02-20
451800,한화리츠,2023-03-27,2026-02-20
452160,제이엔비,2023-11-24,2026-02-20
452190,한빛레이저,2024-01-04,2026-02-20
452200,민테크,2024-05-03,2026-02-20
452260,한화갤러리아,2023-03-31,2026-02-20
452280,한선엔지니어링,2023-11-24,2026-02-20
452300,캡스톤파트너스,2023-11-15,2026-02-20
452400,이닉스,2024-02-01,2026-02-20
452430,사피엔반도체,2024-02-19,2026-02-20
452450,피아이이,2025-02-04,2026-02-20
452670,상상인제4호스팩,2023-09-14,2026-02-20
452980,신한제11호스팩,2023-10-04,2026-02-20
453340,현대그린푸드,2023-04-10,2026-02-20
453450,그리드위즈,2024-06-14,2026-02-20
453860,에이에스텍,2023-11-28,2026-02-20
454640,하나29호스팩,2023-06-28,2026-02-03
454750,하나28호스팩,2023-08-10,2025-10-24
454910,두산로보틱스,2023-10-05,2026-02-20
455180,케이지에이,2025-06-17,2026-02-20
455250,KB제25호스팩,2023-06-23,2026-01-27
455310,한화플러스제4호스팩,2023-09-07,2026-02-20
455900,엔젤로보틱스,2024-03-26,2026-02-20
455910,에스케이증권제9호스팩,2023-07-21,2026-02-20
456010,아이씨티케이,2024-05-17,2026-02-20
456040,OCI,2023-05-30,2026-02-20
456070,이엔셀,2024-08-23,2026-02-20
456160,지투지바이오,2025-08-14,2026-02-20
456190,큐라켐,2023-05-18,2026-02-20
456440,DB금융스팩11호,2023-07-12,2025-05-15
456490,교보14호스팩,2023-07-06,2026-02-09
456570,아이엠지티,2023-07-19,2026-02-20
456700,길교이앤씨,2023-07-26,2025-12-15
457190,이수스페셜티케미컬,2023-05-31,2026-02-20
457370,한켐,2024-10-22,2026-02-20
457390,대신밸런스제15호스팩,2023-08-30,2025-05-14
457550,우진엔텍,2024-01-24,2026-02-20
457600,벡트,2024-12-16,2026-02-20
457630,대신밸런스제16호스팩,2023-09-04,2026-02-20
457940,에스케이증권제10호스팩,2023-08-11,2026-02-20
458320,KB제26호스팩,2023-08-10,2025-03-27
458610,한국제12호스팩,2023-08-30,2026-02-20
458650,성우,2024-10-31,2026-02-20
458870,씨어스테크놀로지,2024-06-19,2026-02-20
459100,위츠,2024-11-20,2026-02-20
459510,나우로보틱스,2025-05-08,2026-02-20
459550,알트,2025-11-17,2026-02-20
460470,아이빔테크놀로지,2024-08-06,2026-02-20
460850,동국씨엠,2023-06-16,2026-02-20
460860,동국제강,2023-06-16,2026-02-20
460870,에스엠씨지,2025-03-07,2026-02-20
460930,현대힘스,2024-01-26,2026-02-20
460940,피앤에스로보틱스,2025-07-01,2026-02-20
460940,피앤에스미캐닉스,2024-07-31,2025-06-30
461030,아이엠비디엑스,2024-04-03,2026-02-20
461300,아이스크림미디어,2024-08-30,2026-02-20
462020,에이치엠씨제6호스팩,2023-10-13,2026-02-20
462310,뉴키즈온,2025-07-09,2026-02-20
462350,이노스페이스,2024-07-02,2026-02-20
462510,라메디텍,2024-06-17,2026-02-20
462520,조선내화,2023-07-28,2026-02-20
462860,더즌,2025-03-24,2026-02-20
462870,시프트업,2024-07-11,2026-02-20
462980,아이지넷,2025-02-04,2026-02-20
463020,뉴엔AI,2025-07-04,2026-02-20
463480,모티브링크,2025-02-20,2026-02-20
