code,name,date,prev_trading_date,prev_close,close,prev_stocks,stocks,price_ratio,stocks_ratio,market,reason
004001,삼성정밀화학(1신),1996-07-09,1995-12-27,51000,80000,1001300,1496100,1.5686274509803921,1.4941575951263357,KOSPI,stocks_change_ge_20pct
004110,대선주조,1996-01-03,1995-12-27,25000,24700,1771000,2200000,0.988,1.2422360248447204,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
004140,동방,1996-01-03,1995-12-27,17900,17800,1400000,2000000,0.994413407821229,1.4285714285714286,KOSPI,stocks_change_ge_20pct
004170,신세계백화점,1996-01-03,1995-12-27,64800,62500,7200000,9660000,0.9645061728395061,1.3416666666666666,KOSPI,stocks_change_ge_20pct
004171,신세계백화점(1신),1996-03-16,1995-12-27,64000,50200,2460000,1340000,0.784375,0.5447154471544715,KOSPI,stocks_change_ge_20pct
004280,아시아자동차,1996-01-12,1996-01-11,8800,8750,38617438,46617438,0.9943181818181818,1.2071602989302397,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
004410,서울식품,1996-01-03,1995-12-27,5000,5100,1301023,2022037,1.02,1.5541900489076672,KOSPI,stocks_change_ge_20pct
004590,한국가구,1996-10-26,1996-09-04,12900,84400,150000,150000,6.542635658914729,1,KOSDAQ,price_ratio_ge_1.8
004600,두산음료,1996-10-08,1996-10-07,39500,37200,1280000,1764880,0.9417721518987342,1.3788125,KOSPI,stocks_change_ge_20pct
004605,두산음료(1우),1996-10-08,1996-10-07,13600,13000,720000,902400,0.9558823529411765,1.2533333333333334,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
004620,삼풍,1996-01-03,1995-12-27,12900,12400,2319700,3015610,0.9612403100775194,1.3,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
004710,한국마벨,1996-01-22,1996-01-20,23500,24100,2288855,3035317,1.025531914893617,1.326129003366312,KOSPI,stocks_change_ge_20pct
004830,덕성화학,1996-01-03,1995-12-27,21100,21000,760800,960800,0.995260663507109,1.262881177707676,KOSPI,stocks_change_ge_20pct
004940,한국외환은행,1996-01-03,1995-12-27,8650,8500,121000000,165000000,0.9826589595375722,1.3636363636363635,KOSPI,stocks_change_ge_20pct
005010,신호스틸,1996-04-30,1996-03-25,3000,15900,10802363,2123476,5.3,0.19657513823595818,KOSPI,stocks_change_ge_20pct;price_ratio_ge_1.8;reverse_split_1_to_5_like;price_inverse_to_stocks_ratio
005030,부산주공,1996-11-08,1996-11-07,22000,20700,480000,720000,0.9409090909090909,1.5,KOSPI,stocks_change_ge_20pct
005061,대우통신(1신),1996-04-02,1995-12-27,12800,10900,657275,1269748,0.8515625,1.931836750218706,KOSPI,stocks_change_ge_20pct
005100,쌍용제지,1996-01-03,1995-12-27,17900,17400,2428327,4258327,0.9720670391061452,1.7536052599176306,KOSPI,stocks_change_ge_20pct
005110,한창,1996-01-03,1995-12-27,34500,35900,3083313,3973541,1.0405797101449274,1.2887244986156126,KOSPI,stocks_change_ge_20pct
005111,한창(1신),1996-05-23,1995-12-27,33000,34000,800000,1000000,1.0303030303030303,1.25,KOSPI,stocks_change_ge_20pct
005180,빙그레,1996-09-25,1996-09-24,12800,12000,2400000,4500000,0.9375,1.875,KOSPI,stocks_change_ge_20pct
005181,빙그레(1신),1996-03-06,1995-09-28,18800,11000,800000,2100000,0.5851063829787234,2.625,KOSPI,stocks_change_ge_20pct;price_ratio_le_0.6
005190,동성화학,1996-01-13,1996-01-12,17200,17900,3120000,3744000,1.0406976744186047,1.2,KOSPI,stocks_change_ge_20pct
005270,대구은행,1996-01-03,1995-12-27,11400,10900,33000000,42000000,0.956140350877193,1.2727272727272727,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
005410,신광산업,1996-01-03,1995-12-27,6500,6800,972000,1377000,1.0461538461538462,1.4166666666666667,KOSPI,stocks_change_ge_20pct
005411,신광산업(1신),1996-11-18,1995-12-27,6670,31900,405000,688500,4.782608695652174,1.7,KOSPI,stocks_change_ge_20pct;price_ratio_ge_1.8
005440,금강개발산업,1996-01-03,1995-12-27,14000,13600,11460000,13968920,0.9714285714285714,1.2189284467713788,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
005560,연합전선,1996-11-21,1996-11-20,9500,9100,3201307,4122873,0.9578947368421052,1.2878717973627647,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
005560,진로인더,1996-12-21,1996-12-20,7050,6900,4122873,5434262,0.9787234042553191,1.318076496656579,KOSPI,stocks_change_ge_20pct
005600,중앙제지,1996-11-15,1996-11-13,10300,9900,700000,1155000,0.9611650485436893,1.65,KOSPI,stocks_change_ge_20pct
005610,삼립 지.에프,1996-01-03,1995-12-27,12000,12500,1000000,1400000,1.0416666666666667,1.4,KOSPI,stocks_change_ge_20pct
005710,대원산업,1996-08-27,1996-07-26,8200,8200,600000,780000,1,1.3,KOSDAQ,stocks_change_ge_20pct
005770,광주은행,1996-01-03,1995-12-27,7390,7280,28600000,36000000,0.9851150202976996,1.2587412587412588,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
005930,삼성전자,1996-01-03,1995-12-27,141000,142000,54368645,67742550,1.0070921985815602,1.245985622779453,KOSPI,stocks_change_ge_20pct
005931,삼성전자(1신),1996-04-13,1995-12-27,140000,87600,10661653,20767592,0.6257142857142857,1.947877313208374,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
005936,삼성전자(우선1신),1996-04-13,1995-12-27,88400,54500,3028525,5462593,0.6165158371040724,1.8037140192007661,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
005980,성지건설,1996-01-03,1995-12-27,7960,8400,4000000,6000000,1.0552763819095476,1.5,KOSPI,stocks_change_ge_20pct
006000,남송개발,1996-11-18,1996-09-25,12300,88400,97800,97800,7.186991869918699,1,KOSDAQ,price_ratio_ge_1.8
006050,국영지앤엠,1996-10-12,1996-09-13,17300,40600,100000,100000,2.346820809248555,1,KOSDAQ,price_ratio_ge_1.8
006150,신성기업,1996-01-03,1995-12-27,25400,25400,1062581,1380000,1,1.2987245207659464,KOSPI,stocks_change_ge_20pct
006200,한국전자,1996-09-25,1996-09-24,19200,18700,4354048,6531072,0.9739583333333334,1.5,KOSPI,stocks_change_ge_20pct
006240,진도패션,1996-01-03,1995-12-27,8600,8300,2366423,3159682,0.9651162790697675,1.3352143720712655,KOSPI,stocks_change_ge_20pct
006260,엘지전선,1996-01-04,1996-01-03,16000,15300,14545200,19445200,0.95625,1.3368808954156697,KOSPI,stocks_change_ge_20pct
006260,엘지전선,1996-12-04,1996-12-03,13400,13000,19445200,23334240,0.9701492537313433,1.2,KOSPI,stocks_change_ge_20pct
006280,상아제약,1996-01-12,1996-01-11,12700,13000,1598115,2397000,1.0236220472440944,1.4998920603335806,KOSPI,stocks_change_ge_20pct
006340,대원전선,1996-11-29,1996-11-28,16800,16400,925702,1272121,0.9761904761904762,1.3742230220956637,KOSPI,stocks_change_ge_20pct
006370,대구백화점,1996-03-29,1996-03-28,17000,16500,4275604,6115397,0.9705882352941176,1.4303001400503883,KOSPI,stocks_change_ge_20pct
006400,삼성전관,1996-01-03,1995-12-27,68500,68500,13080400,22286519,1,1.7038102045808996,KOSPI,stocks_change_ge_20pct
006401,삼성전관(1신),1996-06-15,1995-12-27,66000,56400,9206119,2230000,0.8545454545454545,0.24223019493882275,KOSPI,stocks_change_ge_20pct
006440,한일건설,1996-01-03,1995-12-27,8000,7600,3100000,4400000,0.95,1.4193548387096775,KOSPI,stocks_change_ge_20pct
006610,경남은행,1996-01-03,1995-12-27,7920,8130,23000000,29400000,1.0265151515151516,1.2782608695652173,KOSPI,stocks_change_ge_20pct
006730,서부트럭터미,1996-08-09,1996-07-01,137000,282000,53000,53000,2.0583941605839415,1,KOSDAQ,price_ratio_ge_1.8
006890,태경화학,1996-10-19,1996-09-02,15100,75800,200000,200000,5.0198675496688745,1,KOSDAQ,price_ratio_ge_1.8
006910,보성파워텍,1996-09-30,1996-09-24,9000,9500,460000,600000,1.0555555555555556,1.3043478260869565,KOSDAQ,stocks_change_ge_20pct
007170,기아써비스,1996-01-03,1995-12-27,8800,8700,6000000,7600000,0.9886363636363636,1.2666666666666666,KOSPI,stocks_change_ge_20pct
007190,신호제지,1996-06-28,1996-06-27,6100,6100,5600064,7640083,1,1.3642849438863556,KOSPI,stocks_change_ge_20pct
007191,신호제지(1신),1996-04-23,1995-06-28,10500,7520,1200000,2040019,0.7161904761904762,1.7000158333333333,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
007380,고합상사,1996-01-03,1995-12-27,9600,9180,6000000,8000000,0.95625,1.3333333333333333,KOSPI,stocks_change_ge_20pct
007380,고합물산,1996-12-19,1996-12-18,6000,6350,8000000,11000000,1.0583333333333333,1.375,KOSPI,stocks_change_ge_20pct
007460,케이아이씨,1996-01-03,1995-11-29,41500,16300,600000,860000,0.3927710843373494,1.4333333333333333,KOSPI,stocks_change_ge_20pct;price_ratio_le_0.6
007570,일양약품,1996-08-24,1996-08-23,25000,24600,2950828,3540994,0.984,1.200000135555173,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
007575,일양약품(1우),1996-08-24,1996-08-23,9700,9500,185450,222540,0.979381443298969,1.2,KOSPI,stocks_change_ge_20pct
007630,흥창물산,1996-01-03,1995-12-27,38200,39500,1600000,2000000,1.0340314136125655,1.25,KOSPI,stocks_change_ge_20pct
007690,국도화학,1996-01-03,1995-12-27,20000,19300,4611600,5810616,0.965,1.26,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
007830,부산저축은행,1996-12-12,1996-11-27,17600,16200,1272000,2400000,0.9204545454545454,1.8867924528301887,KOSDAQ,stocks_change_ge_20pct
007850,한국화이바,1996-11-08,1996-10-23,70500,148500,1086956,1086956,2.106382978723404,1,KOSDAQ,price_ratio_ge_1.8
008000,제일합섬,1996-01-03,1995-12-27,14600,14400,6400000,11520000,0.9863013698630136,1.8,KOSPI,stocks_change_ge_20pct
008120,북두,1996-01-03,1995-12-27,7100,7520,1000000,1300000,1.0591549295774647,1.3,KOSPI,stocks_change_ge_20pct
008350,남선알미늄,1996-01-03,1995-12-27,14500,14800,1000800,1365840,1.0206896551724138,1.364748201438849,KOSPI,stocks_change_ge_20pct
008540,태창,1996-01-30,1996-01-29,53500,52100,1440000,1740000,0.9738317757009346,1.2083333333333333,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
008580,대성전기,1996-08-30,1996-07-23,7700,15900,999428,999428,2.064935064935065,1,KOSDAQ,price_ratio_ge_1.8
008720,삼양중기,1996-06-28,1996-06-26,39000,35800,600000,864000,0.9179487179487179,1.44,KOSPI,stocks_change_ge_20pct
008920,삼천전기,1996-09-11,1996-08-12,5500,18900,80000,80000,3.4363636363636365,1,KOSDAQ,price_ratio_ge_1.8
008921,삼천전기1신,1996-09-17,1996-08-21,5200,17400,80000,80000,3.3461538461538463,1,KOSDAQ,price_ratio_ge_1.8
008921,삼천전기1신,1996-11-21,1996-10-19,17400,32200,80000,80000,1.8505747126436782,1,KOSDAQ,price_ratio_ge_1.8
009150,삼성전기,1996-01-03,1995-12-27,39000,39000,12945723,19945723,1,1.5407191239917617,KOSPI,stocks_change_ge_20pct
009180,영우통상,1996-12-21,1996-12-20,15100,16300,600000,1320411,1.0794701986754967,2.200685,KOSPI,stocks_change_ge_20pct
009200,신무림제지,1996-03-29,1996-03-28,11100,10200,3200000,4000000,0.918918918918919,1.25,KOSPI,stocks_change_ge_20pct;price_inverse_to_stocks_ratio
009280,새한정기,1996-01-03,1995-12-27,29000,28400,1051131,1571131,0.9793103448275862,1.4947052270364019,KOSPI,stocks_change_ge_20pct
009290,광동제약,1996-01-12,1996-01-11,13200,13200,2146693,2833634,1,1.319999645967076,KOSPI,stocks_change_ge_20pct
