name,code,current_or_latest_name,first_date,last_date,markets,profile_path
엔터원,035500,써니트렌드,2001-04-06,2008-04-16,KOSDAQ,atlas/symbol_profiles/035/035500.json
팍스메듀,035500,써니트렌드,2008-04-17,2009-06-18,KOSDAQ,atlas/symbol_profiles/035/035500.json
신세계 I&C,035510,신세계 I&C,2008-08-04,2026-02-20,KOSDAQ|KOSPI,atlas/symbol_profiles/035/035510.json
신세계I&C,035510,신세계 I&C,2001-06-01,2008-08-01,KOSDAQ|KOSPI,atlas/symbol_profiles/035/035510.json
신세계아이앤,035510,신세계 I&C,2000-11-16,2001-05-31,KOSDAQ|KOSPI,atlas/symbol_profiles/035/035510.json
삼성그랑프리,035520,삼성그랑프리,1999-09-17,2000-07-18,KOSDAQ,atlas/symbol_profiles/035/035520.json
프라임성장형,035530,프라임성장형,1999-09-17,2000-07-18,KOSDAQ,atlas/symbol_profiles/035/035530.json
드림5호,035540,드림5호,1999-09-17,2000-07-18,KOSDAQ,atlas/symbol_profiles/035/035540.json
마이다스성일,035590,마이다스성일,1999-08-09,2000-06-23,KOSPI,atlas/symbol_profiles/035/035590.json
KG이니시스,035600,KG이니시스,2012-04-23,2026-02-20,KOSDAQ,atlas/symbol_profiles/035/035600.json
이니시스,035600,KG이니시스,2002-11-22,2012-04-04,KOSDAQ,atlas/symbol_profiles/035/035600.json
케이지이니시스,035600,KG이니시스,2012-04-05,2012-04-20,KOSDAQ,atlas/symbol_profiles/035/035600.json
새롬기술,035610,솔본,1999-08-13,2004-04-08,KOSDAQ,atlas/symbol_profiles/035/035610.json
솔본,035610,솔본,2004-04-09,2026-02-20,KOSDAQ,atlas/symbol_profiles/035/035610.json
나코,035620,바른손이앤에이,2004-04-02,2006-04-05,KOSDAQ,atlas/symbol_profiles/035/035620.json
바른손게임즈,035620,바른손이앤에이,2009-04-24,2014-04-22,KOSDAQ,atlas/symbol_profiles/035/035620.json
바른손이앤에이,035620,바른손이앤에이,2014-04-23,2026-02-20,KOSDAQ,atlas/symbol_profiles/035/035620.json
온에듀,035620,바른손이앤에이,2001-10-04,2002-04-18,KOSDAQ,atlas/symbol_profiles/035/035620.json
와이티씨텔레,035620,바른손이앤에이,1999-08-13,2001-09-28,KOSDAQ,atlas/symbol_profiles/035/035620.json
티엔터,035620,바른손이앤에이,2006-04-06,2006-04-11,KOSDAQ,atlas/symbol_profiles/035/035620.json
티엔터테인먼트,035620,바른손이앤에이,2006-04-12,2009-04-23,KOSDAQ,atlas/symbol_profiles/035/035620.json
퓨센스,035620,바른손이앤에이,2002-04-19,2004-04-01,KOSDAQ,atlas/symbol_profiles/035/035620.json
챌린지전환1,035670,챌린지전환1,1999-09-17,2000-07-18,KOSDAQ,atlas/symbol_profiles/035/035670.json
챌린지성장2,035680,챌린지성장2,1999-09-17,2000-07-18,KOSDAQ,atlas/symbol_profiles/035/035680.json
드림6호,035700,드림6호,1999-09-17,2000-07-31,KOSDAQ,atlas/symbol_profiles/035/035700.json
CL,035710,CL,2007-08-13,2010-04-30,KOSDAQ,atlas/symbol_profiles/035/035710.json
씨앤텔,035710,CL,1999-11-11,2006-06-26,KOSDAQ,atlas/symbol_profiles/035/035710.json
씨와이알,035710,CL,2006-06-27,2007-08-10,KOSDAQ,atlas/symbol_profiles/035/035710.json
다음,035720,카카오,1999-11-11,2014-11-17,KOSDAQ|KOSPI,atlas/symbol_profiles/035/035720.json
다음카카오,035720,카카오,2014-11-18,2015-10-12,KOSDAQ|KOSPI,atlas/symbol_profiles/035/035720.json
카카오,035720,카카오,2015-10-13,2026-02-20,KOSDAQ|KOSPI,atlas/symbol_profiles/035/035720.json
CJ ENM,035760,CJ ENM,2018-07-18,2026-02-20,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/035/035760.json
CJ39쇼핑,035760,CJ ENM,1999-11-23,2002-10-10,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/035/035760.json
CJ오쇼핑,035760,CJ ENM,2009-04-20,2018-07-17,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/035/035760.json
CJ홈쇼핑,035760,CJ ENM,2002-10-11,2009-04-17,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/035/035760.json
그로웰텔레콤,035780,그로웰텔레콤,2002-04-18,2005-01-10,KOSDAQ,atlas/symbol_profiles/035/035780.json
재스컴,035780,그로웰텔레콤,2000-04-21,2002-04-17,KOSDAQ,atlas/symbol_profiles/035/035780.json
재승정보통신,035780,그로웰텔레콤,2000-01-13,2000-04-20,KOSDAQ,atlas/symbol_profiles/035/035780.json
드림7호,035790,드림7호,1999-10-15,2000-08-07,KOSDAQ,atlas/symbol_profiles/035/035790.json
이지바이오,035810,이지홀딩스,1999-11-23,2020-06-04,KOSDAQ,atlas/symbol_profiles/035/035810.json
이지홀딩스,035810,이지홀딩스,2020-06-05,2026-02-20,KOSDAQ,atlas/symbol_profiles/035/035810.json
크린1호,035820,크린1호,1999-10-15,2000-08-21,KOSDAQ,atlas/symbol_profiles/035/035820.json
마틴미디어,035830,메카포럼,2006-07-27,2007-12-07,KOSDAQ,atlas/symbol_profiles/035/035830.json
메카포럼,035830,메카포럼,2008-08-12,2010-07-15,KOSDAQ,atlas/symbol_profiles/035/035830.json
뱅크원에너지,035830,메카포럼,2007-12-10,2008-08-11,KOSDAQ,atlas/symbol_profiles/035/035830.json
웰링크,035830,메카포럼,1999-12-03,2005-01-07,KOSDAQ,atlas/symbol_profiles/035/035830.json
지세븐소프트,035830,메카포럼,2005-01-10,2006-07-26,KOSDAQ,atlas/symbol_profiles/035/035830.json
드림8호,035860,드림8호,1999-10-15,2000-08-21,KOSDAQ,atlas/symbol_profiles/035/035860.json
대정크린,035870,호성,2000-06-27,2001-06-05,KOSDAQ,atlas/symbol_profiles/035/035870.json
프리챌홀딩스,035870,호성,2001-06-07,2003-07-03,KOSDAQ,atlas/symbol_profiles/035/035870.json
호성,035870,호성,2003-07-04,2004-06-11,KOSDAQ,atlas/symbol_profiles/035/035870.json
마이다스자일,035880,마이다스자일,1999-10-29,2000-07-18,KOSDAQ,atlas/symbol_profiles/035/035880.json
서희건설,035890,서희건설,2003-04-17,2026-02-20,KOSDAQ,atlas/symbol_profiles/035/035890.json
서희이엔씨,035890,서희건설,1999-12-24,2003-04-16,KOSDAQ,atlas/symbol_profiles/035/035890.json
JYP Ent.,035900,JYP Ent.,2011-04-05,2026-02-20,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/035/035900.json
세이텍,035900,JYP Ent.,2006-07-07,2007-11-26,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/035/035900.json
아라리온,035900,JYP Ent.,2001-08-30,2006-07-06,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/035/035900.json
제이와이피엔터,035900,JYP Ent.,2011-03-14,2011-04-04,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/035/035900.json
제이튠엔터,035900,JYP Ent.,2007-11-27,2011-03-11,KOSDAQ|KOSDAQ GLOBAL,atlas/symbol_profiles/035/035900.json
현대멀티캡,035910,현대멀티캡,1999-11-23,2005-01-18,KOSDAQ,atlas/symbol_profiles/035/035910.json
현대멀티캡우,035915,현대멀티캡우,1999-11-23,2005-01-18,KOSDAQ,atlas/symbol_profiles/035/035915.json
현대멀티캡2우,035917,현대멀티캡2우,2001-04-27,2005-01-18,KOSDAQ,atlas/symbol_profiles/035/035917.json
현대멀티캡3우,035919,현대멀티캡3우,2001-12-14,2005-01-18,KOSDAQ,atlas/symbol_profiles/035/035919.json
에스이아이채,035930,에스이아이채MF,1999-10-01,2001-05-31,KOSDAQ,atlas/symbol_profiles/035/035930.json
에스이아이채MF,035930,에스이아이채MF,2001-06-01,2001-08-06,KOSDAQ,atlas/symbol_profiles/035/035930.json
에스이아이주,035940,에스이아이주,1999-09-17,2000-08-21,KOSDAQ,atlas/symbol_profiles/035/035940.json
케이알,035950,케이알,1999-12-21,2009-08-20,KOSDAQ,atlas/symbol_profiles/035/035950.json
바이오시스,035960,바이오시스,1999-12-03,2004-04-06,KOSDAQ,atlas/symbol_profiles/035/035960.json
교보그로쓰,035970,교보그로쓰,1999-10-29,2000-09-04,KOSDAQ,atlas/symbol_profiles/035/035970.json
교보 본드,035980,교보 본드,1999-10-29,2000-09-04,KOSDAQ,atlas/symbol_profiles/035/035980.json
예림당,036000,예림당,2009-07-02,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036000.json
웨스텍코리아,036000,예림당,1999-11-30,2009-07-01,KOSDAQ,atlas/symbol_profiles/036/036000.json
아비코전자,036010,아비코전자,2002-07-03,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036010.json
한아시스템,036020,한아시스템,1999-12-03,2005-04-01,KOSDAQ,atlas/symbol_profiles/036/036020.json
KTH,036030,케이티알파,2003-04-11,2021-07-12,KOSDAQ,atlas/symbol_profiles/036/036030.json
케이티알파,036030,케이티알파,2021-07-13,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036030.json
한통하이텔,036030,케이티알파,1999-12-24,2003-04-10,KOSDAQ,atlas/symbol_profiles/036/036030.json
마이다스전일,036040,마이다스전일,1999-11-12,2000-08-21,KOSDAQ,atlas/symbol_profiles/036/036040.json
한강기금,036060,한강기금,1999-12-15,2004-09-30,KOSPI,atlas/symbol_profiles/036/036060.json
금호미터텍,036090,위지트,1999-12-10,2004-12-28,KOSDAQ,atlas/symbol_profiles/036/036090.json
위지트,036090,위지트,2004-12-29,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036090.json
SCI평가정보,036120,서울평가정보,2016-01-25,2025-04-25,KOSDAQ,atlas/symbol_profiles/036/036120.json
서울신용평가,036120,서울평가정보,1999-12-07,2016-01-22,KOSDAQ,atlas/symbol_profiles/036/036120.json
서울평가정보,036120,서울평가정보,2025-04-28,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036120.json
라셈텍,036170,에이치엠넥스,2002-11-29,2007-07-12,KOSDAQ,atlas/symbol_profiles/036/036170.json
라이브파이낸셜,036170,에이치엠넥스,2020-01-23,2021-01-12,KOSDAQ,atlas/symbol_profiles/036/036170.json
씨티엘,036170,에이치엠넥스,2007-07-13,2018-06-21,KOSDAQ,atlas/symbol_profiles/036/036170.json
씨티젠,036170,에이치엠넥스,2018-06-22,2020-01-22,KOSDAQ,atlas/symbol_profiles/036/036170.json
에이치엠넥스,036170,에이치엠넥스,2025-04-10,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036170.json
코삼,036170,에이치엠넥스,1999-12-21,2002-11-28,KOSDAQ,atlas/symbol_profiles/036/036170.json
클라우드에어,036170,에이치엠넥스,2021-01-13,2025-04-09,KOSDAQ,atlas/symbol_profiles/036/036170.json
도원텔레콤,036180,지더블유바이텍,1999-12-21,2005-04-21,KOSDAQ,atlas/symbol_profiles/036/036180.json
에이프런티어,036180,지더블유바이텍,2020-03-03,2021-01-05,KOSDAQ,atlas/symbol_profiles/036/036180.json
영인프런티어,036180,지더블유바이텍,2007-08-22,2020-03-02,KOSDAQ,atlas/symbol_profiles/036/036180.json
유젠텍,036180,지더블유바이텍,2005-04-22,2007-08-21,KOSDAQ,atlas/symbol_profiles/036/036180.json
지더블유바이텍,036180,지더블유바이텍,2021-01-06,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036180.json
금화피에스시,036190,금화피에스시,2000-12-26,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036190.json
유니셈,036200,유니셈,1999-12-10,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036200.json
태산엘시디,036210,태산엘시디,1999-11-16,2014-04-10,KOSDAQ,atlas/symbol_profiles/036/036210.json
오상헬스케어,036220,오상헬스케어,2024-03-13,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036220.json
인포피아,036220,오상헬스케어,2007-06-05,2016-05-04,KOSDAQ,atlas/symbol_profiles/036/036220.json
반포텍,036260,이매진아시아,1999-12-10,2006-04-18,KOSDAQ,atlas/symbol_profiles/036/036260.json
스타엠,036260,이매진아시아,2006-04-19,2010-04-12,KOSDAQ,atlas/symbol_profiles/036/036260.json
웰메이드,036260,이매진아시아,2010-04-13,2014-12-16,KOSDAQ,atlas/symbol_profiles/036/036260.json
웰메이드예당,036260,이매진아시아,2014-12-17,2016-06-03,KOSDAQ,atlas/symbol_profiles/036/036260.json
이매진아시아,036260,이매진아시아,2016-06-07,2021-02-10,KOSDAQ,atlas/symbol_profiles/036/036260.json
나노마인,036270,헤쎄나,2008-04-29,2008-12-18,KOSDAQ,atlas/symbol_profiles/036/036270.json
동양반도체,036270,헤쎄나,2000-01-20,2007-04-16,KOSDAQ,atlas/symbol_profiles/036/036270.json
아더스,036270,헤쎄나,2007-04-17,2008-04-28,KOSDAQ,atlas/symbol_profiles/036/036270.json
퓨렉스,036270,헤쎄나,2003-04-15,2004-04-02,KOSDAQ,atlas/symbol_profiles/036/036270.json
헤쎄나,036270,헤쎄나,2008-12-19,2009-06-16,KOSDAQ,atlas/symbol_profiles/036/036270.json
ST&I글로벌,036280,뉴켐진스템셀,2008-04-28,2008-10-15,KOSDAQ,atlas/symbol_profiles/036/036280.json
뉴켐진스템셀,036280,뉴켐진스템셀,2009-03-24,2009-04-23,KOSDAQ,atlas/symbol_profiles/036/036280.json
온누리에어,036280,뉴켐진스템셀,2008-10-16,2009-03-23,KOSDAQ,atlas/symbol_profiles/036/036280.json
파라웰빙스,036280,뉴켐진스템셀,2007-05-07,2008-04-25,KOSDAQ,atlas/symbol_profiles/036/036280.json
한성에코넷,036280,뉴켐진스템셀,1999-12-21,2007-05-04,KOSDAQ,atlas/symbol_profiles/036/036280.json
실크자산 1,036300,실크자산 1,1999-11-12,2000-09-18,KOSDAQ,atlas/symbol_profiles/036/036300.json
크린2호,036310,크린2호,1999-11-12,2000-09-04,KOSDAQ,atlas/symbol_profiles/036/036310.json
티와이홀딩스우,036328,티와이홀딩스우,2020-09-22,2026-02-20,KOSPI,atlas/symbol_profiles/036/036328.json
리젠트자산1,036330,리젠트자산1,1999-10-01,2000-08-21,KOSDAQ,atlas/symbol_profiles/036/036330.json
3SOFT,036360,3SOFT,2001-01-18,2009-04-28,KOSDAQ,atlas/symbol_profiles/036/036360.json
대신불펀드일,036390,대신불펀드일,1999-09-29,2000-08-11,KOSPI,atlas/symbol_profiles/036/036390.json
마이다스테크,036400,마이다스테크,1999-11-12,2000-09-04,KOSDAQ,atlas/symbol_profiles/036/036400.json
ISPLUS,036420,콘텐트리중앙,2008-04-11,2011-07-08,KOSDAQ|KOSPI,atlas/symbol_profiles/036/036420.json
일간스포츠,036420,콘텐트리중앙,2001-07-16,2008-04-10,KOSDAQ|KOSPI,atlas/symbol_profiles/036/036420.json
제이콘텐트리,036420,콘텐트리중앙,2011-07-11,2022-04-21,KOSDAQ|KOSPI,atlas/symbol_profiles/036/036420.json
콘텐트리중앙,036420,콘텐트리중앙,2022-04-22,2026-02-20,KOSDAQ|KOSPI,atlas/symbol_profiles/036/036420.json
한길무역,036420,콘텐트리중앙,2000-03-23,2001-07-13,KOSDAQ|KOSPI,atlas/symbol_profiles/036/036420.json
다임전환일호,036430,다임전환일호,1999-10-15,2000-08-21,KOSDAQ,atlas/symbol_profiles/036/036430.json
다임보험일호,036440,다임보험일호,1999-10-15,2000-08-21,KOSDAQ,atlas/symbol_profiles/036/036440.json
한국가스공사,036460,한국가스공사,1999-12-15,2026-02-20,KOSPI,atlas/symbol_profiles/036/036460.json
대성미생물,036480,대성미생물,2000-04-04,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036480.json
OCI머티리얼즈,036490,SK머티리얼즈,2010-07-01,2016-02-25,KOSDAQ,atlas/symbol_profiles/036/036490.json
SK 머티리얼즈,036490,SK머티리얼즈,2016-02-26,2016-03-08,KOSDAQ,atlas/symbol_profiles/036/036490.json
SK머티리얼즈,036490,SK머티리얼즈,2016-03-09,2021-12-24,KOSDAQ,atlas/symbol_profiles/036/036490.json
대백신소재,036490,SK머티리얼즈,1999-12-14,2004-04-19,KOSDAQ,atlas/symbol_profiles/036/036490.json
소디프신소재,036490,SK머티리얼즈,2004-04-20,2010-06-30,KOSDAQ,atlas/symbol_profiles/036/036490.json
에스에스컴텍,036500,에스에스컴텍,2015-10-22,2017-05-10,KOSDAQ,atlas/symbol_profiles/036/036500.json
유원컴텍,036500,에스에스컴텍,1999-12-14,2015-10-21,KOSDAQ,atlas/symbol_profiles/036/036500.json
S&TC,036530,SNT홀딩스,2005-08-18,2008-02-21,KOSDAQ|KOSPI,atlas/symbol_profiles/036/036530.json
S&T홀딩스,036530,SNT홀딩스,2008-02-22,2021-03-11,KOSDAQ|KOSPI,atlas/symbol_profiles/036/036530.json
SNT홀딩스,036530,SNT홀딩스,2021-03-12,2026-02-20,KOSDAQ|KOSPI,atlas/symbol_profiles/036/036530.json
삼영,036530,SNT홀딩스,2002-02-28,2005-08-17,KOSDAQ|KOSPI,atlas/symbol_profiles/036/036530.json
삼영열기,036530,SNT홀딩스,2000-03-07,2002-02-27,KOSDAQ|KOSPI,atlas/symbol_profiles/036/036530.json
SFA반도체,036540,SFA반도체,2016-04-20,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036540.json
STS반도체,036540,SFA반도체,2001-05-02,2016-04-19,KOSDAQ,atlas/symbol_profiles/036/036540.json
에이스디지텍,036550,에이스디지텍,2003-01-07,2011-08-19,KOSDAQ,atlas/symbol_profiles/036/036550.json
KZ정밀,036560,KZ정밀,2025-04-10,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036560.json
영풍정밀,036560,KZ정밀,1999-12-28,2025-04-09,KOSDAQ,atlas/symbol_profiles/036/036560.json
엔씨소프트,036570,엔씨소프트,2000-07-11,2026-02-20,KOSDAQ|KOSPI,atlas/symbol_profiles/036/036570.json
대상사료,036580,팜스코,1999-10-25,2005-07-07,KOSPI,atlas/symbol_profiles/036/036580.json
대상팜스코,036580,팜스코,2005-07-08,2009-04-13,KOSPI,atlas/symbol_profiles/036/036580.json
팜스코,036580,팜스코,2009-04-14,2026-02-20,KOSPI,atlas/symbol_profiles/036/036580.json
대상사료(1우B),036585,팜스코우B,1999-10-25,2005-07-07,KOSPI,atlas/symbol_profiles/036/036585.json
대상팜스코(1우B),036585,팜스코우B,2005-07-08,2008-08-01,KOSPI,atlas/symbol_profiles/036/036585.json
대상팜스코우B,036585,팜스코우B,2008-08-04,2009-04-13,KOSPI,atlas/symbol_profiles/036/036585.json
팜스코우B,036585,팜스코우B,2009-04-14,2013-06-13,KOSPI,atlas/symbol_profiles/036/036585.json
케이엔티,036590,케이엔티,2004-06-07,2005-04-15,KOSDAQ,atlas/symbol_profiles/036/036590.json
환경비젼21,036590,케이엔티,2001-05-10,2004-06-04,KOSDAQ,atlas/symbol_profiles/036/036590.json
모션헤즈,036600,지니웍스,2002-12-26,2003-10-24,KOSDAQ,atlas/symbol_profiles/036/036600.json
영화직물,036600,지니웍스,2000-01-11,2002-12-24,KOSDAQ,atlas/symbol_profiles/036/036600.json
지니웍스,036600,지니웍스,2003-10-27,2005-04-01,KOSDAQ,atlas/symbol_profiles/036/036600.json
UAONE엔터,036610,지디코프,2005-07-01,2005-12-07,KOSDAQ,atlas/symbol_profiles/036/036610.json
네오쏠라,036610,지디코프,2008-04-11,2009-04-02,KOSDAQ,atlas/symbol_profiles/036/036610.json
모바일원,036610,지디코프,2001-05-28,2005-06-30,KOSDAQ,atlas/symbol_profiles/036/036610.json
사람과기술,036610,지디코프,1999-12-07,2001-05-25,KOSDAQ,atlas/symbol_profiles/036/036610.json
에이트픽스,036610,지디코프,2005-12-08,2008-04-10,KOSDAQ,atlas/symbol_profiles/036/036610.json
지디코프,036610,지디코프,2009-04-03,2009-06-16,KOSDAQ,atlas/symbol_profiles/036/036610.json
감성코퍼레이션,036620,감성코퍼레이션,2021-04-12,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036620.json
버추얼텍,036620,감성코퍼레이션,2000-01-11,2021-04-09,KOSDAQ,atlas/symbol_profiles/036/036620.json
세종텔레콤,036630,세종텔레콤,2015-04-17,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036630.json
엑세스텔레콤,036630,세종텔레콤,2001-12-03,2005-04-18,KOSDAQ,atlas/symbol_profiles/036/036630.json
영흥텔레콤,036630,세종텔레콤,2000-01-04,2001-11-30,KOSDAQ,atlas/symbol_profiles/036/036630.json
온세텔레콤,036630,세종텔레콤,2007-11-21,2015-04-16,KOSDAQ,atlas/symbol_profiles/036/036630.json
유비스타,036630,세종텔레콤,2005-04-19,2007-11-20,KOSDAQ,atlas/symbol_profiles/036/036630.json
HRS,036640,HRS,2007-04-23,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036640.json
해룡실리콘,036640,HRS,2000-05-30,2007-04-20,KOSDAQ,atlas/symbol_profiles/036/036640.json
실크자산2,036650,실크자산2,1999-12-24,2000-09-25,KOSDAQ,atlas/symbol_profiles/036/036650.json
세종로봇,036660,플러스프로핏,2006-04-06,2008-01-17,KOSDAQ,atlas/symbol_profiles/036/036660.json
애즈웍스,036660,플러스프로핏,2005-04-28,2006-04-05,KOSDAQ,atlas/symbol_profiles/036/036660.json
플러스프로핏,036660,플러스프로핏,2008-01-18,2009-11-19,KOSDAQ,atlas/symbol_profiles/036/036660.json
휴먼컴,036660,플러스프로핏,2000-06-15,2005-04-27,KOSDAQ,atlas/symbol_profiles/036/036660.json
KCI,036670,삼양케이씨아이,2002-10-28,2025-04-10,KOSDAQ,atlas/symbol_profiles/036/036670.json
삼양케이씨아이,036670,삼양케이씨아이,2025-04-11,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036670.json
케이씨아이,036670,삼양케이씨아이,2001-01-03,2002-10-25,KOSDAQ,atlas/symbol_profiles/036/036670.json
코맥스,036690,코맥스,2000-01-18,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036690.json
심텍,036710,심텍홀딩스,2000-01-04,2015-08-06,KOSDAQ,atlas/symbol_profiles/036/036710.json
심텍홀딩스,036710,심텍홀딩스,2015-08-07,2026-02-20,KOSDAQ,atlas/symbol_profiles/036/036710.json
한빛네트,036720,한빛네트,2001-11-08,2004-04-07,KOSDAQ,atlas/symbol_profiles/036/036720.json
